policy_id,policy_start_date,vehicle_type,policy_type,region,vehicle_age,driver_age,base_premium,discount_pct,final_premium,expected_claim_cost,policy_year,underwriting_margin
POL11727,5/13/2024,SUV,Comprehensive,North,3,63,16400,0,16400,9286.73617,2024,7113.26383
POL11728,7/26/2023,Hatchback,Comprehensive,South,12,24,16100,5,15295,7660.929998,2023,7634.070002
POL11729,4/20/2023,SUV,Comprehensive,West,5,42,17000,5,16150,7916.454718,2023,8233.545282
POL11730,2/20/2023,Sedan,Third Party,East,0,44,10000,0,10000,5354.965052,2023,4645.034948
POL11731,5/8/2024,Luxury,Comprehensive,East,10,36,23500,5,22325,9204.92406,2024,13120.07594
POL11732,2/19/2024,Luxury,Comprehensive,South,9,28,23200,0,23200,11485.05978,2024,11714.94022
POL11733,10/31/2024,Luxury,Comprehensive,South,9,64,23200,0,23200,9863.487258,2024,13336.51274
POL11734,1/20/2024,Hatchback,Comprehensive,North,10,25,13500,5,12825,9958.049919,2024,2866.950081
POL11735,12/6/2023,Sedan,Comprehensive,North,5,38,14000,15,11900,9117.651421,2023,2782.348579
POL11736,8/25/2024,Hatchback,Third Party,West,5,32,9500,10,8550,5681.066607,2024,2868.933393
POL11737,3/12/2024,SUV,Third Party,North,0,41,13000,0,13000,10045.49376,2024,2954.50624
POL11738,9/16/2023,Hatchback,Comprehensive,South,6,26,12300,5,11685,5941.356788,2023,5743.643212
POL11739,3/17/2024,SUV,Comprehensive,North,6,52,17300,10,15570,10025.17155,2024,5544.82845
POL11740,6/24/2024,Sedan,Third Party,East,4,51,11200,5,10640,6570.406394,2024,4069.593606
POL11741,10/1/2024,Hatchback,Third Party,North,8,48,10400,0,10400,6940.399343,2024,3459.600657
POL11742,12/17/2024,SUV,Comprehensive,North,10,26,18500,5,17575,13855.95657,2024,3719.043431
POL11743,8/21/2023,SUV,Comprehensive,East,14,50,19700,5,18715,10225.84911,2023,8489.150888
POL11744,5/21/2024,SUV,Third Party,East,7,39,15100,5,14345,8253.153466,2024,6091.846534
POL11745,2/5/2023,SUV,Comprehensive,South,4,50,16700,5,15865,11163.2892,2023,4701.710796
POL11746,5/24/2023,Sedan,Third Party,East,10,55,13000,5,12350,8974.721681,2023,3375.278319
POL11747,8/30/2023,Hatchback,Third Party,West,5,60,9500,0,9500,4002.9723,2023,5497.0277
POL11748,2/19/2023,Sedan,Comprehensive,South,4,41,13700,5,13015,6371.823484,2023,6643.176516
POL11749,10/24/2024,Hatchback,Third Party,North,0,27,8000,5,7600,3690.719467,2024,3909.280533
POL11750,5/12/2023,Hatchback,Third Party,West,1,34,8300,0,8300,6488.138026,2023,1811.861974
POL11751,10/9/2024,Luxury,Comprehensive,East,7,51,22600,0,22600,9569.406903,2024,13030.5931
POL11752,10/10/2023,Luxury,Comprehensive,North,3,35,21400,0,21400,14037.80668,2023,7362.193315
POL11753,9/7/2024,Sedan,Comprehensive,North,4,61,13700,15,11645,6119.378836,2024,5525.621164
POL11754,2/28/2023,Hatchback,Comprehensive,South,5,55,12000,0,12000,8106.488939,2023,3893.511061
POL11755,11/13/2023,Hatchback,Comprehensive,South,7,54,12600,0,12600,9370.278285,2023,3229.721715
POL11756,6/4/2023,Luxury,Comprehensive,West,5,36,22000,10,19800,10795.97939,2023,9004.020613
POL11757,10/2/2024,Hatchback,Comprehensive,North,4,57,11700,0,11700,4700.470237,2024,6999.529763
POL11758,12/4/2024,Sedan,Comprehensive,West,11,43,15800,0,15800,12147.62557,2024,3652.374429
POL11759,9/14/2024,Hatchback,Third Party,South,1,24,10300,10,9270,5086.645492,2024,4183.354508
POL11760,9/2/2024,SUV,Comprehensive,West,0,46,15500,0,15500,9782.131018,2024,5717.868982
POL11761,10/25/2023,Sedan,Third Party,West,0,34,10000,10,9000,5281.082673,2023,3718.917327
POL11762,9/19/2024,SUV,Third Party,East,0,30,13000,5,12350,8341.828692,2024,4008.171308
POL11763,7/18/2024,Hatchback,Third Party,North,3,51,8900,15,7565,4104.021708,2024,3460.978292
POL11764,4/2/2024,SUV,Comprehensive,South,6,43,17300,10,15570,10512.76449,2024,5057.235514
POL11765,5/28/2023,Sedan,Comprehensive,East,7,28,14600,10,13140,7469.781892,2023,5670.218108
POL11766,5/23/2023,Sedan,Third Party,South,8,27,12400,10,11160,5789.562908,2023,5370.437092
POL11767,8/18/2023,Hatchback,Third Party,North,12,44,11600,5,11020,6966.928972,2023,4053.071028
POL11768,1/13/2024,Hatchback,Third Party,North,9,53,10700,15,9095,5566.461952,2024,3528.538048
POL11769,9/22/2024,Sedan,Comprehensive,East,3,49,13400,5,12730,6073.747288,2024,6656.252712
POL11770,8/18/2024,SUV,Third Party,North,8,21,17400,5,16530,9890.494286,2024,6639.505714
POL11771,3/7/2024,SUV,Comprehensive,East,5,25,17000,0,17000,9818.633547,2024,7181.366453
POL11772,6/1/2023,SUV,Comprehensive,West,2,35,16100,10,14490,6806.119221,2023,7683.880779
POL11773,2/1/2023,Hatchback,Comprehensive,West,7,34,12600,0,12600,7175.413486,2023,5424.586514
POL11774,9/27/2023,Sedan,Comprehensive,North,3,59,13400,0,13400,8721.461792,2023,4678.538208
POL11775,10/10/2024,Hatchback,Comprehensive,North,6,33,12300,5,11685,5666.620443,2024,6018.379557
POL11776,3/7/2024,Sedan,Comprehensive,West,12,61,16100,0,16100,10967.09887,2024,5132.901127
POL11777,1/7/2024,Sedan,Comprehensive,West,5,33,14000,10,12600,8081.224596,2024,4518.775404
POL11778,8/8/2023,Hatchback,Third Party,West,14,24,14200,0,14200,7630.68574,2023,6569.31426
POL11779,8/10/2023,SUV,Comprehensive,North,12,43,19100,15,16235,11681.88328,2023,4553.116717
POL11780,11/13/2024,Sedan,Comprehensive,North,2,53,13100,0,13100,7643.089569,2024,5456.910431
POL11781,6/16/2024,Hatchback,Comprehensive,West,14,56,14700,10,13230,7172.074118,2024,6057.925882
POL11782,7/5/2023,SUV,Third Party,North,10,59,16000,5,15200,6101.502672,2023,9098.497328
POL11783,7/13/2023,SUV,Third Party,West,13,23,18900,0,18900,8626.412084,2023,10273.58792
POL11784,2/25/2024,SUV,Comprehensive,North,14,54,19700,10,17730,9701.167546,2024,8028.832454
POL11785,3/21/2024,Hatchback,Comprehensive,East,0,37,10500,15,8925,3868.741128,2024,5056.258872
POL11786,6/3/2024,SUV,Third Party,East,5,62,14500,15,12325,7426.412351,2024,4898.587649
POL11787,4/12/2024,SUV,Third Party,North,3,27,13900,10,12510,7412.305857,2024,5097.694143
POL11788,10/2/2024,Hatchback,Comprehensive,North,2,24,13100,5,12445,9722.917785,2024,2722.082215
POL11789,9/23/2024,SUV,Comprehensive,West,13,29,19400,5,18430,13718.77952,2024,4711.220482
POL11790,9/20/2024,Sedan,Third Party,North,8,61,12400,0,12400,9274.052097,2024,3125.947903
POL11791,1/9/2024,Hatchback,Third Party,South,2,21,10600,5,10070,4431.719418,2024,5638.280582
POL11792,3/26/2023,SUV,Comprehensive,North,7,39,17600,0,17600,12541.69131,2023,5058.308687
POL11793,2/17/2024,Luxury,Comprehensive,South,2,48,21100,5,20045,8204.715803,2024,11840.2842
POL11794,11/9/2024,SUV,Comprehensive,East,14,34,19700,0,19700,14061.39935,2024,5638.600648
POL11795,10/25/2024,Sedan,Comprehensive,South,7,35,14600,0,14600,10937.13054,2024,3662.869462
POL11796,5/30/2024,Hatchback,Third Party,South,14,26,12200,5,11590,6421.051179,2024,5168.948821
POL11797,12/13/2024,Luxury,Comprehensive,North,3,47,21400,5,20330,15757.80752,2024,4572.192478
POL11798,9/16/2023,Hatchback,Comprehensive,West,9,57,13200,10,11880,6473.309185,2023,5406.690815
POL11799,3/27/2023,SUV,Third Party,South,14,52,17200,0,17200,10676.24147,2023,6523.758528
POL11800,12/3/2024,Hatchback,Comprehensive,South,6,33,12300,5,11685,5968.911117,2024,5716.088883
POL11801,11/6/2024,Sedan,Comprehensive,West,9,36,15200,10,13680,10312.98197,2024,3367.018031
POL11802,1/1/2023,Hatchback,Comprehensive,North,5,48,12000,5,11400,6386.999789,2023,5013.000211
POL11803,2/1/2023,SUV,Comprehensive,East,10,44,18500,0,18500,10233.20259,2023,8266.797405
POL11804,8/8/2024,Sedan,Third Party,East,8,30,12400,0,12400,7444.655911,2024,4955.344089
POL11805,4/8/2024,Hatchback,Comprehensive,South,12,51,14100,0,14100,8211.413753,2024,5888.586247
POL11806,8/21/2023,Hatchback,Comprehensive,North,11,61,13800,0,13800,5760.643968,2023,8039.356032
POL11807,9/5/2024,Sedan,Comprehensive,East,2,34,13100,0,13100,5997.05265,2024,7102.94735
POL11808,9/14/2023,Luxury,Third Party,South,13,37,21900,5,20805,11353.57978,2023,9451.420219
POL11809,9/28/2024,Hatchback,Third Party,North,13,40,11900,0,11900,8629.426994,2024,3270.573006
POL11810,12/24/2023,Hatchback,Comprehensive,East,13,64,14400,10,12960,6081.964088,2023,6878.035912
POL11811,11/28/2023,SUV,Comprehensive,East,6,49,17300,5,16435,12669.24738,2023,3765.752617
POL11812,5/5/2024,Luxury,Comprehensive,East,0,27,20500,0,20500,11033.76316,2024,9466.236839
POL11813,2/3/2024,Hatchback,Third Party,West,1,43,8300,0,8300,3973.415008,2024,4326.584992
POL11814,10/18/2024,Sedan,Comprehensive,East,8,33,14900,0,14900,6412.72331,2024,8487.27669
POL11815,4/27/2023,Hatchback,Third Party,South,9,48,10700,5,10165,6392.349205,2023,3772.650795
POL11816,6/30/2023,Sedan,Third Party,East,10,62,13000,0,13000,5875.84627,2023,7124.15373
POL11817,5/1/2024,Hatchback,Third Party,North,1,41,8300,10,7470,3808.062726,2024,3661.937274
POL11818,4/26/2023,Sedan,Comprehensive,South,14,47,16700,10,15030,9569.04829,2023,5460.95171
POL11819,9/14/2023,Hatchback,Third Party,East,1,59,8300,0,8300,3699.447069,2023,4600.552931
POL11820,7/15/2023,Hatchback,Comprehensive,North,0,53,10500,0,10500,6333.15568,2023,4166.84432
POL11821,10/19/2024,Hatchback,Third Party,South,8,24,12400,5,11780,5238.803349,2024,6541.196651
POL11822,6/20/2023,Hatchback,Comprehensive,West,2,37,11100,10,9990,7564.547713,2023,2425.452287
POL11823,5/22/2024,Hatchback,Third Party,East,9,54,10700,0,10700,8503.489423,2024,2196.510577
POL11824,10/11/2024,Hatchback,Third Party,North,9,42,10700,5,10165,5269.869774,2024,4895.130226
POL11825,10/3/2023,SUV,Comprehensive,North,7,64,17600,10,15840,10004.14204,2023,5835.85796
POL11826,11/16/2023,Hatchback,Comprehensive,North,0,56,10500,15,8925,4222.930767,2023,4702.069233
POL11827,7/14/2023,Sedan,Comprehensive,East,9,22,17200,0,17200,9598.125119,2023,7601.874881
POL11828,12/16/2023,Hatchback,Comprehensive,North,3,58,11400,0,11400,7870.417634,2023,3529.582366
POL11829,10/12/2023,SUV,Comprehensive,South,10,43,18500,15,15725,7509.80599,2023,8215.19401
POL11830,11/22/2024,Hatchback,Comprehensive,West,8,41,12900,10,11610,7293.206559,2024,4316.793441
POL11831,4/22/2023,Sedan,Comprehensive,West,6,41,14300,10,12870,5820.454839,2023,7049.545161
POL11832,3/30/2024,Hatchback,Comprehensive,East,9,50,13200,10,11880,8418.966841,2024,3461.033159
POL11833,11/9/2024,SUV,Comprehensive,North,0,38,15500,0,15500,6805.759909,2024,8694.240091
POL11834,3/15/2023,Sedan,Comprehensive,East,8,60,14900,5,14155,5835.078096,2023,8319.921904
POL11835,5/14/2023,Hatchback,Comprehensive,East,14,52,14700,15,12495,9507.92559,2023,2987.07441
POL11836,8/16/2024,Hatchback,Comprehensive,West,10,26,13500,0,13500,8782.826588,2024,4717.173412
POL11837,9/14/2023,Hatchback,Comprehensive,North,0,52,10500,15,8925,5719.096427,2023,3205.903573
POL11838,12/28/2024,Hatchback,Comprehensive,South,9,40,13200,5,12540,7394.387435,2024,5145.612565
POL11839,7/23/2024,Sedan,Comprehensive,West,10,21,17500,10,15750,8032.307009,2024,7717.692991
POL11840,4/26/2024,SUV,Comprehensive,West,3,33,16400,5,15580,6972.80473,2024,8607.19527
POL11841,6/4/2024,Hatchback,Third Party,West,0,62,8000,0,8000,5358.956774,2024,2641.043226
POL11842,4/7/2024,Sedan,Third Party,North,0,41,10000,0,10000,4268.112316,2024,5731.887684
POL11843,5/30/2024,Sedan,Comprehensive,East,7,63,14600,15,12410,8345.34054,2024,4064.65946
POL11844,11/14/2024,Sedan,Comprehensive,East,11,42,15800,0,15800,6963.948883,2024,8836.051117
POL11845,7/23/2023,SUV,Comprehensive,North,13,38,19400,15,16490,12361.27709,2023,4128.72291
POL11846,2/17/2023,Sedan,Third Party,South,12,58,13600,0,13600,5975.500267,2023,7624.499733
POL11847,1/23/2024,Hatchback,Comprehensive,East,0,34,10500,0,10500,6156.659497,2024,4343.340503
POL11848,10/1/2023,SUV,Comprehensive,West,7,27,17600,0,17600,9710.2635,2023,7889.7365
POL11849,11/21/2023,SUV,Comprehensive,East,9,46,18200,0,18200,8218.663583,2023,9981.336417
POL11850,4/25/2024,Hatchback,Comprehensive,West,6,61,12300,0,12300,6260.43649,2024,6039.56351
POL11851,9/7/2024,SUV,Comprehensive,North,10,36,18500,0,18500,13648.30463,2024,4851.695365
POL11852,5/29/2024,SUV,Comprehensive,West,12,52,19100,0,19100,7987.349752,2024,11112.65025
POL11853,11/21/2023,SUV,Third Party,West,10,41,16000,5,15200,11416.77072,2023,3783.229279
POL11854,8/28/2023,Sedan,Comprehensive,North,0,22,14500,10,13050,7166.383126,2023,5883.616874
POL11855,6/28/2023,Hatchback,Comprehensive,South,8,25,12900,5,12255,8860.377378,2023,3394.622622
POL11856,4/20/2024,Hatchback,Third Party,West,10,28,11000,0,11000,6288.030247,2024,4711.969753
POL11857,4/15/2024,Hatchback,Third Party,East,11,24,13300,0,13300,8963.155661,2024,4336.844339
POL11858,1/15/2023,Luxury,Third Party,West,6,60,19800,15,16830,13372.01437,2023,3457.98563
POL11859,1/30/2023,Hatchback,Comprehensive,West,6,23,14300,0,14300,10145.44586,2023,4154.554138
POL11860,7/14/2023,Hatchback,Third Party,South,1,25,8300,10,7470,3332.490285,2023,4137.509715
POL11861,5/27/2024,Hatchback,Comprehensive,South,8,21,14900,5,14155,6073.527271,2024,8081.472729
POL11862,4/17/2023,Luxury,Comprehensive,South,7,38,22600,5,21470,15514.75988,2023,5955.240115
POL11863,7/22/2023,Sedan,Comprehensive,South,14,31,16700,5,15865,7948.968461,2023,7916.031539
POL11864,6/10/2023,Hatchback,Comprehensive,East,4,47,11700,0,11700,6048.778475,2023,5651.221525
POL11865,1/12/2023,SUV,Comprehensive,South,6,54,17300,5,16435,9585.435602,2023,6849.564398
POL11866,7/25/2023,SUV,Third Party,West,0,23,15000,10,13500,6263.680333,2023,7236.319667
POL11867,12/2/2024,SUV,Comprehensive,East,13,31,19400,0,19400,9516.121261,2024,9883.878739
POL11868,2/15/2024,Sedan,Comprehensive,North,2,22,15100,0,15100,7185.156761,2024,7914.843239
POL11869,1/4/2024,Sedan,Third Party,South,7,58,12100,5,11495,9069.484017,2024,2425.515983
POL11870,9/18/2024,Hatchback,Comprehensive,East,11,44,13800,5,13110,7557.893376,2024,5552.106624
POL11871,2/9/2023,Hatchback,Comprehensive,North,6,44,12300,0,12300,6341.458434,2023,5958.541566
POL11872,6/10/2023,Sedan,Comprehensive,South,12,29,16100,5,15295,10844.36788,2023,4450.632117
POL11873,8/22/2023,SUV,Comprehensive,East,4,45,16700,0,16700,12691.67538,2023,4008.324622
POL11874,4/18/2024,SUV,Comprehensive,West,1,21,17800,0,17800,10190.47003,2024,7609.529967
POL11875,8/13/2024,SUV,Comprehensive,North,2,41,16100,15,13685,10697.04813,2024,2987.951865
POL11876,7/19/2024,SUV,Third Party,East,5,30,14500,5,13775,9929.364702,2024,3845.635298
POL11877,5/3/2023,SUV,Third Party,North,13,53,16900,15,14365,7628.086619,2023,6736.913381
POL11878,4/9/2023,Hatchback,Comprehensive,East,4,44,11700,5,11115,7173.133843,2023,3941.866157
POL11879,8/2/2024,Hatchback,Third Party,North,10,58,11000,0,11000,7756.564103,2024,3243.435897
POL11880,10/28/2023,Hatchback,Comprehensive,North,9,30,13200,5,12540,8901.144443,2023,3638.855557
POL11881,2/9/2024,Sedan,Comprehensive,South,0,28,12500,0,12500,6258.322175,2024,6241.677825
POL11882,9/16/2024,Sedan,Comprehensive,East,6,47,14300,0,14300,7573.439906,2024,6726.560094
POL11883,7/13/2023,Hatchback,Third Party,South,9,53,10700,15,9095,4534.844474,2023,4560.155526
POL11884,3/2/2023,Sedan,Third Party,South,4,45,11200,0,11200,4947.472828,2023,6252.527172
POL11885,7/21/2024,Hatchback,Comprehensive,North,9,33,13200,0,13200,7349.52842,2024,5850.47158
POL11886,7/20/2024,Sedan,Third Party,West,4,42,11200,5,10640,6015.500944,2024,4624.499056
POL11887,2/18/2023,SUV,Comprehensive,East,0,61,15500,0,15500,9878.280777,2023,5621.719223
POL11888,5/20/2024,Hatchback,Third Party,North,11,24,13300,0,13300,9606.243077,2024,3693.756923
POL11889,10/1/2024,Luxury,Comprehensive,West,0,49,20500,5,19475,15388.66428,2024,4086.335722
POL11890,3/22/2023,Hatchback,Comprehensive,South,14,52,14700,10,13230,9093.099828,2023,4136.900172
POL11891,1/7/2023,Sedan,Comprehensive,East,7,29,14600,5,13870,6256.716852,2023,7613.283148
POL11892,5/2/2023,SUV,Third Party,North,5,35,14500,0,14500,6935.867603,2023,7564.132397
POL11893,12/2/2024,Hatchback,Third Party,West,7,60,10100,5,9595,4879.128835,2024,4715.871165
POL11894,4/17/2024,Hatchback,Third Party,North,12,31,11600,15,9860,6988.017758,2024,2871.982242
POL11895,10/21/2023,Sedan,Comprehensive,West,9,27,15200,0,15200,11282.06397,2023,3917.936028
POL11896,5/30/2024,SUV,Comprehensive,North,14,59,19700,0,19700,15524.20376,2024,4175.796243
POL11897,7/14/2023,SUV,Comprehensive,North,13,52,19400,5,18430,9750.70951,2023,8679.29049
POL11898,11/24/2024,Sedan,Comprehensive,West,8,32,14900,5,14155,7032.706029,2024,7122.293971
POL11899,8/15/2023,Hatchback,Comprehensive,West,0,21,12500,0,12500,8956.488729,2023,3543.511271
POL11900,3/31/2024,Sedan,Third Party,North,4,51,11200,10,10080,5361.399491,2024,4718.600509
POL11901,6/9/2024,SUV,Comprehensive,East,7,43,17600,5,16720,8132.509524,2024,8587.490476
POL11902,2/23/2024,Hatchback,Comprehensive,East,11,24,15800,5,15010,10688.1258,2024,4321.874197
POL11903,6/7/2023,Hatchback,Third Party,East,9,52,10700,5,10165,5108.597091,2023,5056.402909
POL11904,8/6/2023,SUV,Comprehensive,East,2,32,16100,0,16100,12520.80046,2023,3579.199536
POL11905,2/18/2024,Hatchback,Comprehensive,East,11,54,13800,10,12420,6597.253455,2024,5822.746545
POL11906,11/5/2023,Hatchback,Comprehensive,East,5,50,12000,0,12000,7017.597635,2023,4982.402365
POL11907,1/24/2024,Sedan,Third Party,North,6,35,11800,10,10620,8351.980328,2024,2268.019672
POL11908,2/9/2024,Hatchback,Comprehensive,West,7,24,14600,0,14600,9217.316556,2024,5382.683444
POL11909,12/9/2023,Luxury,Third Party,East,0,38,18000,0,18000,8483.287848,2023,9516.712152
POL11910,4/25/2023,Hatchback,Third Party,East,1,59,8300,0,8300,6551.290103,2023,1748.709897
POL11911,1/24/2023,Hatchback,Third Party,North,14,53,12200,0,12200,8734.947556,2023,3465.052444
POL11912,6/18/2023,Hatchback,Comprehensive,East,0,39,10500,0,10500,5574.204744,2023,4925.795256
POL11913,12/11/2024,Sedan,Third Party,South,9,61,12700,5,12065,8606.09809,2024,3458.90191
POL11914,11/27/2023,Hatchback,Comprehensive,East,8,28,12900,5,12255,5628.039754,2023,6626.960246
POL11915,4/15/2023,Sedan,Comprehensive,East,4,25,13700,0,13700,7507.619402,2023,6192.380598
POL11916,1/4/2024,Hatchback,Comprehensive,South,13,55,14400,5,13680,8891.541787,2024,4788.458213
POL11917,5/9/2024,Hatchback,Comprehensive,West,14,26,14700,5,13965,8109.378219,2024,5855.621781
POL11918,8/26/2024,SUV,Comprehensive,West,7,21,19600,5,18620,14454.46081,2024,4165.539191
POL11919,3/15/2023,SUV,Comprehensive,North,11,60,18800,0,18800,11547.15464,2023,7252.845362
POL11920,2/17/2023,SUV,Comprehensive,North,10,56,18500,0,18500,8782.854387,2023,9717.145613
POL11921,7/7/2024,Hatchback,Comprehensive,North,3,32,11400,5,10830,5502.054799,2024,5327.945201
POL11922,5/6/2023,Luxury,Third Party,East,10,54,21000,5,19950,14212.17572,2023,5737.824282
POL11923,9/28/2024,Sedan,Comprehensive,North,8,44,14900,5,14155,9506.708431,2024,4648.291569
POL11924,1/10/2023,Sedan,Comprehensive,South,13,31,16400,5,15580,7408.342834,2023,8171.657166
POL11925,6/16/2024,SUV,Comprehensive,East,3,35,16400,0,16400,12984.53616,2024,3415.46384
POL11926,12/2/2024,Hatchback,Comprehensive,South,3,43,11400,0,11400,7370.30389,2024,4029.69611
POL11927,10/24/2023,Hatchback,Comprehensive,West,4,40,11700,10,10530,7504.614184,2023,3025.385816
POL11928,9/11/2024,SUV,Third Party,West,3,53,13900,5,13205,7526.152391,2024,5678.847609
POL11929,5/11/2023,Luxury,Comprehensive,East,7,51,22600,10,20340,10543.74317,2023,9796.256831
POL11930,7/17/2023,Sedan,Third Party,East,3,32,10900,5,10355,7064.19202,2023,3290.80798
POL11931,11/29/2024,Hatchback,Comprehensive,North,2,24,13100,0,13100,7497.483128,2024,5602.516872
POL11932,11/24/2024,Hatchback,Third Party,South,6,42,9800,0,9800,3981.609005,2024,5818.390995
POL11933,10/3/2023,SUV,Third Party,East,1,55,13300,10,11970,7573.565565,2023,4396.434435
POL11934,10/3/2024,SUV,Third Party,South,1,40,13300,15,11305,7486.595848,2024,3818.404152
POL11935,7/18/2024,SUV,Comprehensive,East,10,59,18500,0,18500,12340.12176,2024,6159.878239
POL11936,9/15/2023,Sedan,Comprehensive,East,10,58,15500,0,15500,11556.53357,2023,3943.466426
POL11937,10/7/2023,Sedan,Third Party,East,4,59,11200,15,9520,6789.503173,2023,2730.496827
POL11938,12/2/2023,Luxury,Comprehensive,West,0,34,20500,5,19475,10937.3166,2023,8537.683399
POL11939,11/14/2024,Hatchback,Third Party,East,13,61,11900,0,11900,7869.572653,2024,4030.427347
POL11940,11/26/2023,Sedan,Comprehensive,West,4,60,13700,10,12330,6190.800362,2023,6139.199638
POL11941,8/18/2024,SUV,Comprehensive,South,5,52,17000,0,17000,9622.982626,2024,7377.017374
POL11942,9/26/2023,Sedan,Comprehensive,West,14,40,16700,10,15030,8523.225486,2023,6506.774514
POL11943,2/9/2024,Hatchback,Comprehensive,East,9,62,13200,5,12540,8213.152505,2024,4326.847495
POL11944,6/6/2024,Hatchback,Comprehensive,South,12,43,14100,5,13395,10191.95609,2024,3203.043914
POL11945,10/29/2024,SUV,Comprehensive,South,4,35,16700,0,16700,11085.66253,2024,5614.337469
