date,user_id,content_id,watch_minutes,completed_flag,watch_sessions
2025-07-18,1959,219,15,0,1
2025-04-07,1959,171,65,0,1
2025-04-01,1959,103,28,0,1
2025-05-27,1959,214,45,0,1
2025-05-05,1959,84,64,1,1
2025-07-07,1959,228,119,0,1
2025-07-08,1959,193,92,1,1
2025-05-20,1959,68,78,1,1
2025-05-05,1959,238,40,0,1
2024-12-27,1959,92,58,0,1
2025-09-24,1959,202,67,0,1
2025-05-13,1959,101,66,0,1
2025-05-24,1959,33,70,0,1
2025-08-03,1959,286,24,0,1
2025-08-24,1959,46,58,0,1
2025-02-11,1959,216,21,0,1
2025-06-28,1959,98,114,0,1
2025-06-21,1959,84,64,1,1
2025-08-25,1959,6,103,1,1
2025-07-12,1959,219,52,0,1
2025-03-07,1959,215,92,0,1
2025-09-28,1959,14,25,0,1
2025-04-06,1959,100,92,1,1
2024-06-25,1960,171,118,0,1
2024-03-25,1960,215,54,0,1
2024-09-26,1960,78,77,0,1
2024-11-20,1960,248,65,1,1
2024-02-22,1960,25,32,0,1
2022-04-27,1961,106,38,0,1
2022-02-11,1961,283,58,0,1
2022-01-22,1961,108,49,0,1
2021-12-06,1961,13,45,0,1
2022-01-26,1961,65,46,0,1
2021-07-13,1961,34,35,0,1
2022-02-03,1961,191,83,1,1
2022-04-01,1961,143,60,0,1
2022-03-27,1961,103,88,0,1
2021-05-23,1961,214,62,0,1
2021-12-18,1961,281,89,1,1
2022-01-04,1961,264,30,0,1
2022-03-17,1961,116,75,1,1
2021-10-23,1961,274,33,0,1
2021-10-12,1961,151,65,1,1
2021-08-28,1961,159,87,1,1
2021-10-29,1961,221,104,0,1
2021-06-15,1961,124,26,0,1
2022-04-14,1961,120,77,1,1
2021-10-23,1961,223,26,0,1
2021-10-31,1961,145,6,0,1
2021-09-16,1961,170,83,1,1
2022-04-10,1961,24,92,0,1
2022-03-05,1961,51,11,0,1
2022-05-15,1961,55,53,0,1
2022-01-20,1961,22,51,0,1
2021-10-15,1961,81,89,0,1
2022-05-01,1961,109,60,1,1
2022-05-11,1961,149,109,0,1
2024-08-11,1962,203,29,0,1
2023-09-04,1962,140,7,0,1
2024-01-13,1962,294,58,0,1
2024-03-08,1962,57,51,0,1
2023-10-25,1962,22,65,0,1
2023-12-09,1962,166,6,0,1
2024-04-26,1962,261,24,0,1
2023-12-26,1962,223,49,0,1
2023-12-13,1962,122,31,0,1
2024-07-31,1962,159,56,0,1
2024-05-26,1962,134,97,0,1
2024-04-04,1962,153,8,0,1
2024-07-23,1962,11,68,0,1
2023-11-25,1962,68,50,0,1
2024-07-26,1962,200,59,0,1
2024-03-22,1962,169,93,1,1
2023-12-02,1962,134,10,0,1
2024-05-26,1962,25,16,0,1
2023-11-11,1962,72,96,0,1
2023-11-25,1962,252,86,0,1
2024-07-26,1962,100,89,1,1
2023-10-31,1962,157,102,0,1
2023-12-14,1962,176,18,0,1
2024-04-24,1962,41,95,0,1
2024-03-17,1962,168,92,0,1
2024-08-29,1962,241,80,0,1
2023-09-15,1963,169,73,0,1
2024-05-25,1963,37,20,0,1
2023-10-05,1963,161,11,0,1
2024-05-04,1963,74,72,0,1
2024-05-27,1963,76,20,0,1
2024-02-27,1963,82,71,0,1
2023-09-29,1963,263,30,0,1
2024-05-02,1963,285,76,0,1
2024-01-24,1963,137,70,0,1
2023-09-20,1963,76,58,0,1
2024-05-27,1963,89,32,0,1
2024-03-24,1963,162,57,0,1
2023-09-17,1963,290,103,1,1
2024-01-16,1963,189,5,0,1
2023-12-25,1963,292,67,0,1
2023-08-18,1963,295,38,0,1
2023-10-15,1963,245,66,0,1
2024-04-03,1963,131,48,0,1
2023-07-08,1963,38,67,0,1
2023-08-28,1963,119,54,0,1
2023-11-03,1963,283,75,0,1
2023-08-17,1963,114,19,0,1
2024-06-09,1963,24,59,0,1
2023-07-16,1963,19,91,0,1
2023-11-25,1963,119,114,0,1
2023-08-29,1963,107,52,0,1
2024-01-15,1963,197,105,0,1
2024-08-11,1964,204,56,0,1
2025-03-22,1964,274,98,1,1
2025-02-06,1964,296,39,0,1
2024-07-20,1964,276,99,0,1
2024-11-01,1964,233,97,1,1
2024-08-09,1964,198,71,0,1
2021-05-22,1965,186,24,0,1
2021-09-30,1965,66,98,0,1
2021-07-05,1965,98,111,0,1
2021-05-11,1965,20,112,1,1
2021-10-28,1965,44,118,0,1
2021-07-29,1965,81,105,0,1
2021-06-11,1965,116,68,1,1
2021-10-17,1965,165,26,0,1
2021-11-24,1965,58,93,0,1
2021-08-04,1965,72,22,0,1
2021-06-29,1965,166,25,0,1
2022-04-05,1965,237,86,0,1
2021-12-07,1965,290,103,1,1
2022-04-05,1965,287,84,0,1
2021-07-23,1965,212,78,1,1
2021-10-28,1965,131,81,0,1
2021-09-25,1965,268,63,0,1
2021-05-30,1965,105,48,0,1
2021-12-18,1965,124,54,0,1
2021-06-28,1965,78,42,0,1
2021-07-15,1965,176,64,1,1
2021-05-20,1965,160,80,1,1
2022-01-13,1965,170,83,1,1
2021-12-03,1965,294,107,0,1
2021-07-18,1965,132,98,1,1
2021-12-08,1965,160,80,1,1
2021-08-16,1965,1,106,0,1
2021-07-29,1965,114,11,0,1
2021-12-02,1965,229,28,0,1
2021-05-19,1965,127,29,0,1
2022-02-24,1965,140,108,0,1
2021-07-01,1965,208,93,0,1
2022-01-08,1965,197,82,0,1
2021-05-30,1965,52,70,0,1
2021-06-05,1965,12,73,0,1
2024-04-10,1966,53,53,0,1
2023-11-11,1966,103,108,0,1
2024-01-22,1966,266,61,0,1
2023-08-03,1966,218,70,0,1
2023-07-05,1966,22,80,0,1
2024-02-29,1966,85,90,0,1
2023-10-03,1966,213,73,1,1
2023-09-11,1966,269,83,1,1
2023-08-14,1966,71,111,0,1
2023-08-28,1966,13,72,1,1
2024-04-15,1966,208,73,0,1
2024-03-09,1966,47,21,0,1
2024-04-27,1966,206,59,0,1
2024-03-05,1966,39,99,1,1
2023-09-14,1966,99,45,0,1
2024-05-21,1966,221,33,0,1
2023-10-07,1967,112,61,1,1
2024-02-20,1967,64,96,0,1
2023-06-08,1967,154,54,0,1
2024-02-19,1967,214,12,0,1
2024-02-15,1967,76,109,0,1
2023-10-15,1967,151,54,0,1
2023-10-08,1967,281,37,0,1
2024-04-05,1967,105,62,0,1
2024-03-28,1967,209,62,1,1
2024-05-09,1967,142,62,0,1
2023-11-02,1967,100,69,0,1
2023-08-26,1967,273,90,0,1
2023-08-31,1967,167,56,0,1
2023-07-06,1967,95,119,0,1
2024-01-17,1967,203,72,0,1
2024-02-11,1967,223,31,0,1
2024-02-10,1967,53,18,0,1
2023-09-22,1967,293,46,0,1
2023-06-29,1967,283,88,0,1
2023-08-23,1967,42,107,0,1
2023-06-18,1967,110,70,1,1
2024-03-25,1967,69,37,0,1
2023-09-05,1967,263,61,0,1
2024-02-26,1967,67,92,1,1
2023-11-02,1967,156,49,0,1
2023-08-16,1967,135,50,0,1
2023-09-26,1967,15,59,0,1
2024-02-01,1967,162,61,0,1
2023-12-27,1967,253,42,0,1
2023-05-26,1967,41,72,0,1
2024-01-13,1967,27,61,1,1
2023-05-25,1967,35,23,0,1
2022-06-05,1968,45,68,1,1
2022-06-19,1968,227,85,0,1
2023-01-22,1968,153,77,1,1
2023-01-13,1968,116,75,1,1
2022-06-09,1968,252,55,0,1
2023-01-03,1968,136,77,1,1
2022-04-14,1968,44,71,0,1
2023-02-01,1968,290,20,0,1
2022-12-27,1968,248,52,0,1
2022-12-02,1968,187,40,0,1
2022-05-30,1968,23,97,0,1
2022-04-17,1968,223,44,0,1
2022-06-27,1968,177,99,0,1
2022-07-02,1968,290,29,0,1
2022-06-22,1968,77,64,1,1
2022-08-06,1968,278,80,1,1
2022-06-08,1968,139,40,0,1
2022-04-28,1968,32,60,0,1
2022-06-11,1968,230,56,0,1
2022-11-16,1968,240,83,1,1
2022-04-15,1968,97,18,0,1
2023-02-05,1968,15,5,0,1
2022-09-07,1968,55,93,0,1
2022-04-14,1968,218,92,0,1
2022-10-04,1968,211,16,0,1
2022-09-12,1968,80,62,0,1
2022-06-21,1968,160,54,0,1
2022-10-17,1968,152,80,0,1
2022-11-18,1968,94,80,1,1
2022-07-30,1968,145,64,0,1
2022-04-23,1968,290,20,0,1
2022-08-17,1968,113,13,0,1
2022-11-29,1968,176,64,1,1
2022-05-21,1968,243,28,0,1
2022-09-13,1968,294,10,0,1
2023-02-19,1968,220,59,0,1
2022-03-14,1969,156,18,0,1
2022-07-16,1969,1,21,0,1
2022-12-31,1969,217,58,0,1
2023-01-15,1969,194,107,0,1
2022-09-20,1969,75,89,1,1
2022-05-13,1969,4,69,1,1
2022-08-01,1969,227,56,0,1
2023-01-26,1969,95,61,0,1
2022-03-10,1969,74,41,0,1
2022-07-21,1969,69,89,0,1
2023-01-13,1969,264,39,0,1
2022-11-15,1969,141,9,0,1
2022-11-26,1969,243,24,0,1
2022-12-08,1969,54,84,0,1
2023-02-14,1969,267,70,0,1
2022-09-20,1969,261,11,0,1
2022-03-21,1969,130,65,1,1
2023-02-08,1969,93,12,0,1
2022-09-27,1969,259,96,1,1
2022-07-11,1969,129,87,0,1
2023-02-22,1969,180,41,0,1
2023-01-01,1969,9,39,0,1
2023-02-23,1969,173,53,0,1
2022-12-20,1969,215,12,0,1
2022-07-20,1969,42,91,0,1
2022-06-07,1969,241,119,0,1
2023-02-19,1969,12,56,0,1
2022-08-30,1969,58,57,0,1
2022-06-03,1970,220,46,0,1
2022-08-18,1970,225,82,0,1
2022-10-24,1970,65,63,0,1
2022-11-19,1970,200,78,1,1
2022-09-09,1970,191,64,0,1
2022-03-18,1970,94,80,1,1
2022-01-29,1970,30,94,0,1
2022-02-09,1970,274,14,0,1
2022-08-27,1970,74,74,0,1
2022-04-18,1970,40,14,0,1
2022-09-15,1970,233,95,1,1
2022-07-19,1970,55,74,0,1
2022-09-18,1970,181,55,0,1
2022-07-18,1970,228,60,0,1
2022-06-14,1970,165,9,0,1
2022-04-20,1970,242,74,1,1
2022-06-29,1970,161,18,0,1
2022-05-16,1970,36,26,0,1
2022-04-26,1970,6,18,0,1
2022-02-26,1970,32,103,0,1
2022-08-16,1970,251,64,0,1
2022-06-02,1970,24,43,0,1
2022-10-26,1970,74,22,0,1
2022-03-22,1970,295,105,0,1
2022-11-11,1970,183,23,0,1
2022-02-04,1970,150,99,1,1
2022-04-29,1970,260,82,1,1
2022-03-08,1970,84,64,1,1
2022-10-23,1970,133,43,0,1
2022-07-13,1970,281,76,0,1
2022-09-22,1970,168,37,0,1
2022-03-11,1970,204,47,0,1
2021-12-22,1970,108,64,0,1
2022-01-01,1970,49,69,0,1
2023-02-02,1971,39,36,0,1
2022-07-18,1971,286,88,0,1
2022-08-08,1971,207,72,1,1
2022-08-28,1971,6,27,0,1
2022-07-30,1971,219,52,0,1
2022-07-03,1971,91,64,0,1
2022-06-18,1971,45,9,0,1
2022-05-24,1971,149,103,0,1
2022-10-17,1971,227,56,0,1
2022-10-02,1971,136,30,0,1
2022-05-08,1971,281,9,0,1
2023-05-07,1972,7,108,0,1
2023-07-01,1972,8,26,0,1
2023-12-21,1972,154,37,0,1
2024-01-25,1972,148,112,0,1
2024-02-23,1972,2,48,0,1
2023-10-14,1972,195,45,0,1
2024-02-02,1972,20,86,0,1
2023-09-01,1972,50,12,0,1
2023-09-15,1972,264,41,0,1
2023-07-28,1972,54,68,0,1
2023-09-17,1972,84,50,0,1
2024-03-18,1972,282,62,1,1
2023-06-19,1972,160,51,0,1
2023-05-19,1972,266,69,1,1
2024-01-09,1972,269,14,0,1
2024-02-08,1972,142,81,0,1
2024-01-02,1972,197,63,0,1
2023-09-22,1972,150,43,0,1
2023-05-16,1972,222,93,0,1
2023-08-16,1972,18,68,0,1
2023-08-30,1972,140,79,0,1
2023-12-14,1972,193,9,0,1
2024-01-09,1972,56,86,0,1
2023-11-26,1972,275,42,0,1
2023-11-09,1972,297,9,0,1
2023-10-14,1972,197,22,0,1
2023-09-17,1972,229,57,0,1
2023-04-29,1972,16,85,0,1
2023-05-29,1972,155,5,0,1
2023-05-06,1972,165,52,0,1
2022-02-23,1973,155,92,0,1
2022-06-06,1973,107,74,1,1
2022-02-21,1973,173,111,0,1
2021-08-21,1973,274,93,1,1
2021-09-15,1973,110,67,1,1
2021-08-24,1973,254,100,0,1
2021-08-23,1973,92,24,0,1
2021-12-18,1973,282,62,1,1
2021-09-05,1973,102,11,0,1
2022-02-26,1973,100,56,0,1
2022-01-28,1973,165,41,0,1
2021-11-09,1973,221,57,0,1
2022-04-09,1973,171,73,0,1
2021-11-19,1973,99,81,0,1
2022-03-17,1973,34,50,0,1
2022-03-21,1973,38,118,0,1
2021-12-29,1973,62,118,0,1
2021-10-11,1973,189,85,0,1
2021-12-13,1973,278,18,0,1
2022-03-06,1973,209,17,0,1
2022-06-08,1973,26,87,1,1
2022-05-30,1973,23,52,0,1
2022-01-12,1973,27,61,1,1
2022-05-11,1973,259,32,0,1
2021-11-13,1973,169,98,1,1
2022-06-20,1973,5,6,0,1
2022-06-05,1973,139,47,0,1
2021-09-07,1973,223,21,0,1
2022-03-15,1973,37,10,0,1
2021-08-30,1973,160,80,1,1
2022-02-28,1973,214,79,0,1
2022-08-06,1973,200,83,1,1
2022-03-12,1973,59,91,0,1
2022-06-30,1973,293,106,0,1
2022-03-19,1973,179,63,1,1
2022-02-18,1973,79,43,0,1
2022-01-29,1973,64,111,0,1
2021-11-29,1973,191,57,0,1
2023-10-15,1974,202,80,1,1
2023-12-12,1974,197,23,0,1
2023-08-23,1974,223,96,0,1
2024-04-01,1974,191,42,0,1
2023-12-27,1974,128,57,0,1
2023-08-13,1974,190,23,0,1
2023-08-07,1974,136,35,0,1
2023-08-10,1974,240,6,0,1
2024-01-25,1974,230,107,0,1
2023-09-12,1974,154,102,0,1
2023-12-05,1974,141,60,0,1
2023-11-02,1974,210,31,0,1
2023-09-06,1974,200,42,0,1
2024-03-01,1974,42,49,0,1
2024-01-04,1974,1,61,0,1
2024-02-20,1974,184,18,0,1
2023-05-12,1974,194,75,0,1
2024-01-23,1974,5,55,0,1
2023-07-08,1974,51,51,0,1
2024-02-25,1974,72,91,0,1
2024-01-06,1974,159,87,1,1
2023-07-02,1974,25,37,0,1
2023-06-12,1974,31,11,0,1
2024-11-12,1975,268,61,0,1
2024-04-08,1975,281,29,0,1
2024-08-20,1975,206,5,0,1
2025-01-12,1975,292,82,0,1
2024-12-03,1975,10,15,0,1
2024-10-25,1975,272,118,0,1
2024-12-19,1975,2,100,0,1
2024-10-29,1975,293,24,0,1
2024-08-31,1975,190,116,0,1
2024-07-27,1975,52,22,0,1
2025-02-05,1975,30,52,0,1
2024-05-12,1975,171,34,0,1
2024-09-08,1975,236,82,0,1
2024-03-08,1975,96,64,0,1
2024-04-28,1975,207,72,1,1
2024-06-15,1975,191,44,0,1
2024-12-16,1975,223,49,0,1
2024-08-28,1975,134,118,0,1
2024-04-18,1975,62,78,0,1
2024-12-16,1975,229,43,0,1
2025-02-10,1975,84,64,1,1
2024-07-04,1975,236,38,0,1
2024-05-24,1975,204,64,0,1
2024-03-13,1975,13,32,0,1
2024-05-03,1975,106,70,0,1
2024-09-05,1975,152,69,0,1
2024-09-25,1975,254,11,0,1
2024-04-08,1975,275,30,0,1
2024-04-09,1975,108,51,0,1
2024-09-27,1975,104,99,1,1
2024-07-27,1975,185,38,0,1
2024-09-19,1975,208,112,0,1
2024-04-09,1975,87,117,1,1
2024-05-31,1975,136,77,1,1
2021-06-25,1976,137,107,1,1
2021-11-11,1976,57,82,0,1
2021-11-16,1976,126,22,0,1
2021-08-13,1976,117,49,0,1
2021-12-07,1976,23,106,0,1
2021-04-28,1976,230,80,0,1
2021-07-20,1976,151,65,1,1
2022-02-24,1976,224,108,0,1
2021-08-01,1976,105,62,0,1
2021-09-14,1976,12,36,0,1
2021-06-11,1976,88,97,0,1
2022-02-03,1976,56,103,1,1
2022-01-14,1976,44,17,0,1
2022-04-06,1976,30,69,0,1
2022-04-12,1976,143,87,0,1
2021-12-30,1976,236,10,0,1
2021-11-01,1976,16,73,0,1
2021-06-06,1976,193,73,0,1
2021-05-21,1976,20,112,1,1
2021-06-24,1976,264,75,0,1
2021-05-27,1976,51,87,1,1
2021-09-13,1976,207,72,1,1
2021-08-04,1976,65,93,0,1
2022-04-03,1976,92,89,1,1
2021-06-16,1976,279,33,0,1
2022-04-01,1976,90,50,0,1
2021-11-04,1976,74,43,0,1
2022-01-14,1976,38,118,0,1
2021-11-22,1976,205,38,0,1
2021-06-27,1976,283,11,0,1
2022-12-23,1977,75,6,0,1
2023-03-17,1977,174,109,1,1
2023-02-15,1977,183,67,1,1
2023-08-06,1977,184,83,0,1
2023-05-11,1977,22,78,0,1
2023-10-20,1977,32,63,0,1
2023-01-14,1977,288,101,1,1
2023-01-08,1977,32,105,0,1
2023-10-20,1977,295,57,0,1
2023-04-17,1977,76,118,1,1
2022-12-20,1977,27,61,1,1
2023-04-05,1977,119,5,0,1
2023-06-04,1977,60,12,0,1
2023-06-06,1977,95,65,0,1
2023-09-26,1977,81,41,0,1
2023-03-24,1977,226,90,0,1
2023-08-22,1977,218,38,0,1
2023-05-22,1977,59,104,0,1
2023-05-06,1977,294,116,0,1
2024-06-16,1978,261,105,0,1
2024-06-30,1978,114,27,0,1
2024-02-11,1978,226,75,0,1
2024-10-21,1978,138,105,0,1
2023-11-01,1978,166,41,0,1
2024-06-05,1978,54,97,0,1
2024-08-14,1978,258,83,0,1
2024-04-15,1978,65,93,0,1
2024-07-18,1978,104,73,0,1
2024-05-02,1978,96,93,0,1
2024-03-04,1978,287,36,0,1
2024-03-23,1978,9,91,0,1
2024-04-09,1978,87,20,0,1
2024-07-23,1978,239,94,1,1
2023-12-03,1978,208,47,0,1
2024-10-01,1978,26,62,0,1
2024-08-22,1978,291,49,0,1
2024-03-28,1978,228,71,0,1
2024-08-03,1978,263,27,0,1
2024-02-08,1978,183,23,0,1
2024-03-15,1978,65,10,0,1
2024-01-06,1978,230,96,0,1
2024-10-08,1978,80,100,1,1
2023-11-18,1978,262,67,1,1
2024-01-05,1978,137,94,0,1
2024-05-24,1978,219,45,0,1
2024-09-23,1978,213,73,1,1
2024-03-01,1978,200,37,0,1
2023-11-10,1978,57,11,0,1
2024-09-26,1978,64,70,0,1
2024-05-30,1978,275,56,0,1
2024-02-04,1978,255,73,0,1
2024-09-05,1978,58,24,0,1
2024-02-22,1978,23,83,0,1
2024-07-17,1978,229,7,0,1
2024-03-01,1978,88,89,0,1
2024-01-28,1978,114,85,0,1
2023-11-22,1978,108,78,0,1
2023-12-27,1978,256,51,0,1
2024-06-11,1979,139,14,0,1
2023-12-01,1979,185,104,1,1
2024-03-15,1979,255,52,0,1
2024-01-29,1979,158,19,0,1
2024-02-06,1979,54,100,0,1
2024-08-15,1979,57,8,0,1
2024-03-29,1979,38,12,0,1
2024-09-26,1979,232,28,0,1
2023-12-18,1979,251,25,0,1
2024-10-16,1979,71,71,0,1
2023-12-13,1979,28,112,0,1
2024-02-08,1979,141,63,0,1
2024-05-16,1979,193,93,1,1
2023-12-25,1979,253,13,0,1
2024-05-28,1979,72,26,0,1
2023-12-13,1979,63,96,0,1
2024-06-13,1979,61,61,0,1
2023-12-08,1979,92,86,1,1
2023-12-20,1979,223,16,0,1
2024-09-27,1979,46,87,0,1
2024-03-14,1979,94,10,0,1
2024-03-14,1979,285,57,0,1
2024-07-19,1979,54,57,0,1
2024-04-28,1979,26,27,0,1
2024-04-16,1979,294,54,0,1
2024-12-19,1980,234,22,0,1
2024-04-06,1980,192,98,0,1
2024-05-09,1980,109,60,1,1
2024-08-04,1980,1,49,0,1
2024-05-07,1980,165,72,1,1
2024-05-30,1980,121,35,0,1
2024-12-06,1980,278,80,1,1
2024-06-10,1980,173,39,0,1
2024-06-19,1980,280,66,0,1
2024-11-15,1980,64,54,0,1
2024-03-10,1980,74,97,0,1
2024-05-27,1980,140,42,0,1
2024-12-26,1980,218,92,0,1
2024-10-11,1980,194,72,0,1
2024-05-20,1980,258,66,0,1
2024-08-23,1980,160,10,0,1
2024-12-26,1980,106,91,0,1
2024-06-13,1980,285,12,0,1
2024-12-23,1980,299,92,0,1
2024-08-16,1980,269,16,0,1
2024-11-13,1980,76,114,1,1
2024-02-21,1980,147,6,0,1
2024-07-29,1980,123,76,0,1
2024-11-29,1980,47,98,1,1
2024-03-01,1980,187,27,0,1
2025-01-08,1980,21,76,0,1
2024-09-03,1980,105,79,0,1
2024-03-11,1980,137,85,0,1
2024-11-16,1980,149,99,0,1
2024-05-24,1980,81,25,0,1
2024-09-18,1980,172,40,0,1
2024-09-29,1980,292,36,0,1
2024-07-20,1980,209,48,0,1
2024-09-04,1980,210,26,0,1
2025-02-27,1981,234,46,0,1
2024-08-23,1981,239,57,0,1
2024-06-26,1981,99,113,0,1
2024-12-29,1981,260,82,1,1
2025-01-01,1981,201,87,0,1
2025-03-05,1981,19,5,0,1
2024-10-15,1981,71,78,0,1
2025-02-17,1981,104,11,0,1
2025-04-26,1981,166,14,0,1
2025-03-27,1981,6,107,1,1
2024-10-04,1981,7,98,0,1
2024-07-23,1981,67,62,0,1
2024-08-23,1981,4,41,0,1
2024-08-28,1981,230,35,0,1
2025-04-12,1981,297,76,0,1
2024-11-27,1981,100,74,0,1
2024-10-26,1981,11,94,0,1
2024-09-13,1981,273,31,0,1
2025-01-12,1981,116,37,0,1
2024-06-22,1981,23,66,0,1
2025-02-05,1981,37,94,1,1
2024-12-01,1981,219,17,0,1
2024-10-30,1981,216,119,0,1
2024-11-06,1981,40,21,0,1
2025-04-11,1981,215,43,0,1
2024-09-28,1981,228,111,0,1
2025-05-11,1981,121,34,0,1
2025-05-13,1981,55,65,0,1
2025-03-05,1981,104,68,0,1
2024-11-25,1981,298,97,0,1
2024-12-11,1981,121,15,0,1
2025-05-13,1981,147,98,0,1
2024-08-16,1981,64,42,0,1
2024-06-27,1981,246,40,0,1
2024-08-21,1982,197,79,0,1
2024-11-08,1982,27,30,0,1
2025-01-22,1982,249,77,0,1
2024-10-31,1982,136,42,0,1
2024-08-26,1982,32,88,0,1
2024-11-14,1982,245,90,0,1
2024-08-19,1982,187,5,0,1
2025-05-21,1982,229,35,0,1
2024-09-05,1982,207,10,0,1
2025-01-24,1982,289,74,0,1
2024-07-11,1982,146,78,0,1
2025-01-28,1982,191,86,1,1
2025-05-06,1982,122,86,0,1
2024-10-08,1982,6,94,0,1
2024-07-11,1982,31,93,1,1
2025-01-01,1982,83,31,0,1
2025-04-05,1982,82,8,0,1
2024-08-20,1982,152,9,0,1
2022-02-24,1983,14,15,0,1
2022-01-25,1983,22,108,0,1
2021-07-18,1983,276,5,0,1
2021-03-19,1983,92,90,1,1
2021-06-02,1983,184,104,0,1
2021-04-03,1983,296,33,0,1
2021-06-16,1983,109,9,0,1
2021-08-30,1983,141,86,1,1
2022-02-06,1983,137,53,0,1
2021-07-23,1983,5,88,1,1
2021-07-23,1983,279,47,0,1
2021-11-19,1983,84,64,1,1
2022-01-26,1983,224,30,0,1
2022-02-26,1983,108,44,0,1
2021-10-04,1983,280,22,0,1
2025-05-29,1984,116,23,0,1
2025-07-02,1984,209,31,0,1
2024-11-26,1984,260,35,0,1
2024-10-02,1984,90,41,0,1
2024-10-07,1984,42,113,0,1
2024-10-22,1984,297,28,0,1
2024-09-09,1984,250,47,0,1
2025-02-15,1984,243,12,0,1
2024-12-04,1984,235,13,0,1
2025-03-24,1984,295,5,0,1
2024-12-12,1984,137,52,0,1
2025-06-08,1984,175,67,0,1
2025-04-10,1984,267,53,0,1
2024-09-13,1984,109,7,0,1
2025-03-17,1984,99,84,0,1
2025-04-30,1984,67,99,1,1
2025-04-02,1984,124,10,0,1
2024-08-19,1984,104,36,0,1
2025-05-20,1984,96,101,0,1
2025-03-11,1984,146,57,0,1
2024-08-04,1984,157,95,0,1
2025-02-15,1985,152,83,0,1
2024-12-23,1985,152,20,0,1
2024-09-07,1985,157,13,0,1
2024-11-15,1985,75,23,0,1
2025-02-24,1985,181,95,0,1
2024-09-10,1985,75,87,1,1
2024-12-21,1985,171,116,0,1
2025-03-28,1985,11,17,0,1
2024-12-30,1985,299,91,0,1
2025-04-10,1985,89,91,0,1
2025-04-11,1985,116,43,0,1
2024-10-19,1985,234,93,0,1
2025-01-07,1985,266,19,0,1
2024-09-20,1985,179,7,0,1
2024-11-03,1985,88,13,0,1
2025-03-20,1985,14,7,0,1
2025-04-12,1985,80,39,0,1
2025-01-04,1985,13,72,1,1
2021-06-05,1986,10,56,0,1
2021-11-28,1986,206,101,1,1
2021-07-06,1986,169,32,0,1
2021-08-15,1986,258,77,0,1
2021-06-08,1986,78,109,0,1
2021-04-07,1986,219,38,0,1
2021-10-22,1986,256,41,0,1
2021-09-15,1986,7,39,0,1
2021-10-25,1986,183,67,1,1
2021-11-12,1986,85,109,1,1
2021-06-15,1986,149,65,0,1
2021-04-10,1986,231,93,0,1
2021-12-24,1986,101,66,0,1
2021-04-23,1986,277,52,0,1
2022-02-22,1986,263,45,0,1
2021-07-05,1986,288,11,0,1
2023-10-18,1987,58,86,0,1
2023-03-07,1987,290,69,0,1
2023-04-29,1987,9,64,0,1
2023-12-08,1987,83,99,0,1
2023-08-14,1987,156,54,0,1
2023-07-02,1987,21,59,0,1
2023-12-25,1987,131,112,0,1
2023-10-05,1987,254,114,0,1
2023-04-28,1987,219,39,0,1
2024-02-10,1987,8,36,0,1
2023-12-10,1987,101,7,0,1
2023-11-07,1987,249,27,0,1
2023-10-30,1987,43,44,0,1
2023-09-17,1987,38,53,0,1
2023-11-21,1987,56,15,0,1
2023-07-23,1987,187,52,0,1
2022-04-14,1988,224,35,0,1
2021-11-14,1988,292,55,0,1
2022-04-07,1988,50,59,0,1
2022-03-10,1988,131,74,0,1
2021-08-07,1988,83,5,0,1
2021-11-04,1988,77,56,0,1
2021-10-09,1988,202,80,1,1
2022-07-02,1988,143,106,0,1
2021-08-21,1988,289,99,1,1
2022-06-12,1988,22,31,0,1
2022-03-30,1988,147,15,0,1
2021-08-10,1988,219,28,0,1
2022-02-28,1988,247,26,0,1
2021-08-19,1988,259,79,0,1
2022-05-04,1988,217,113,0,1
2021-10-18,1988,284,43,0,1
2022-06-23,1988,98,94,0,1
2022-07-19,1988,148,115,0,1
2022-03-10,1988,151,29,0,1
2022-03-22,1988,8,58,0,1
2022-04-16,1988,57,76,0,1
2022-01-05,1988,66,60,0,1
2022-02-08,1988,2,78,0,1
2023-01-19,1989,68,23,0,1
2022-10-10,1989,131,12,0,1
2022-07-03,1989,263,93,0,1
2022-12-17,1989,142,37,0,1
2022-10-09,1989,120,23,0,1
2022-04-12,1989,159,7,0,1
2022-05-29,1989,160,51,0,1
2022-10-10,1989,273,28,0,1
2022-06-13,1989,63,37,0,1
2024-02-08,1990,182,56,0,1
2023-07-28,1990,123,40,0,1
2024-02-13,1990,147,40,0,1
2023-10-25,1990,299,81,0,1
2023-11-18,1990,219,94,0,1
2024-05-11,1990,152,24,0,1
2024-04-16,1990,88,110,0,1
2024-03-24,1990,250,80,1,1
2024-01-05,1990,96,110,1,1
2023-12-23,1990,259,96,1,1
2021-12-07,1991,9,5,0,1
2021-05-29,1991,229,25,0,1
2022-04-12,1991,247,38,0,1
2021-11-25,1991,69,106,1,1
2021-06-04,1991,224,63,0,1
2021-09-25,1991,244,102,0,1
2021-07-18,1991,66,63,0,1
2022-04-05,1991,207,39,0,1
2021-07-09,1991,194,97,0,1
2022-04-23,1991,191,27,0,1
2021-06-09,1991,20,34,0,1
2022-04-20,1991,98,16,0,1
2022-03-02,1991,261,51,0,1
2021-05-23,1991,79,62,0,1
2021-07-08,1991,217,86,0,1
2021-12-18,1991,88,99,0,1
