policy_id,policy_start_date,vehicle_type,policy_type,region,vehicle_age,driver_age,base_premium,discount_pct,final_premium,expected_claim_cost,policy_year,underwriting_margin,premium_per_vehicle_age,discount_applied,discount_bucket,avg_vehicle_premium,premium_deviation_pct,risk_adjusted_discount,pricing_status,effective_price_index
POL11953,2/17/2024,Sedan,Comprehensive,North,6,44,14300,5,13585,9430.239815,2024,4154.760185,1940.714286,1,Low,13138.71795,3.396694054,0.714285714,Profitable,1.033966941
POL11954,9/22/2023,Luxury,Third Party,South,3,29,18900,5,17955,11486.11214,2023,6468.887856,4488.75,1,Low,20650.76512,-13.05406898,1.25,Profitable,0.86945931
POL11955,8/18/2023,Hatchback,Third Party,West,12,40,11600,5,11020,7576.422065,2023,3443.577935,847.6923077,1,Low,11091.59585,-0.645496339,0.384615385,Profitable,0.993545037
POL11956,8/11/2023,SUV,Third Party,North,8,29,15400,0,15400,10338.63988,2023,5061.360123,1711.111111,0,No Discount,16035.20315,-3.961304012,0,Profitable,0.96038696
POL11957,8/30/2024,Luxury,Third Party,East,4,44,19200,0,19200,9559.310171,2024,9640.689829,3840,0,No Discount,20650.76512,-7.025236672,0,Profitable,0.929747633
POL11958,11/16/2023,Luxury,Third Party,North,6,53,19800,15,16830,12453.33446,2023,4376.665543,2404.285714,1,High,20650.76512,-18.50180902,2.142857143,Profitable,0.81498191
POL11959,1/31/2024,SUV,Third Party,South,14,54,17200,0,17200,11030.64559,2024,6169.354407,1146.666667,0,No Discount,16035.20315,7.263998117,0,Profitable,1.072639981
POL11960,1/27/2024,Sedan,Comprehensive,South,3,26,13400,10,12060,8482.743297,2024,3577.256703,3015,1,Medium,13138.71795,-8.210222283,2.5,Profitable,0.917897777
POL11961,9/23/2024,Hatchback,Third Party,West,14,58,12200,0,12200,9092.921152,2024,3107.078848,813.3333333,0,No Discount,11091.59585,9.993189171,0,Profitable,1.099931892
POL11962,10/3/2024,SUV,Third Party,South,7,41,15100,0,15100,7385.621184,2024,7714.378816,1887.5,0,No Discount,16035.20315,-5.8321877,0,Profitable,0.941678123
POL11963,6/12/2023,SUV,Third Party,North,5,37,14500,15,12325,8083.310491,2023,4241.689509,2054.166667,1,High,16035.20315,-23.13786181,2.5,Profitable,0.768621382
POL11964,6/17/2024,SUV,Third Party,West,2,42,13600,10,12240,7417.182233,2024,4822.817767,4080,1,Medium,16035.20315,-23.66794553,3.333333333,Profitable,0.763320545
POL11965,9/6/2023,SUV,Third Party,East,13,40,16900,0,16900,8680.758442,2023,8219.241558,1207.142857,0,No Discount,16035.20315,5.393114429,0,Profitable,1.053931144
POL11966,6/11/2024,Hatchback,Comprehensive,South,13,38,14400,10,12960,9034.554108,2024,3925.445892,925.7142857,1,Medium,11091.59585,16.84522391,0.714285714,Profitable,1.168452239
POL11967,5/29/2024,SUV,Comprehensive,South,5,34,17000,5,16150,9280.530072,2024,6869.469928,2691.666667,1,Low,16035.20315,0.715905209,0.833333333,Profitable,1.007159052
POL11968,8/9/2023,Hatchback,Third Party,East,12,64,11600,10,10440,4420.007818,2023,6019.992182,803.0769231,1,Medium,11091.59585,-5.874680742,0.769230769,Profitable,0.941253193
POL11969,1/25/2023,Sedan,Third Party,West,8,51,12400,15,10540,7637.085976,2023,2902.914024,1171.111111,1,High,13138.71795,-19.77908316,1.666666667,Profitable,0.802209168
POL11970,11/20/2024,Hatchback,Third Party,West,10,44,11000,0,11000,7165.379892,2024,3834.620108,1000,0,No Discount,11091.59585,-0.825813043,0,Profitable,0.99174187
POL11971,4/15/2023,Hatchback,Comprehensive,South,14,41,14700,15,12495,8736.95065,2023,3758.04935,833,1,High,11091.59585,12.65286055,1,Profitable,1.126528605
POL11972,9/20/2023,Sedan,Comprehensive,South,0,37,12500,5,11875,7202.740013,2023,4672.259987,11875,1,Low,13138.71795,-9.618274429,5,Profitable,0.903817256
POL11973,11/16/2024,Hatchback,Third Party,East,14,45,12200,0,12200,5725.233718,2024,6474.766282,813.3333333,0,No Discount,11091.59585,9.993189171,0,Profitable,1.099931892
POL11974,9/22/2024,SUV,Comprehensive,North,3,34,16400,10,14760,7163.598176,2024,7596.401824,3690,1,Medium,16035.20315,-7.952522546,2.5,Profitable,0.920474775
POL11975,12/26/2023,Sedan,Comprehensive,North,12,25,16100,5,15295,10777.92707,2023,4517.072929,1176.538462,1,Low,13138.71795,16.41166254,0.384615385,Profitable,1.164116625
POL11976,12/10/2023,Luxury,Third Party,East,0,54,18000,10,16200,10281.09932,2023,5918.900684,16200,1,Medium,20650.76512,-21.55254344,10,Profitable,0.784474566
POL11977,1/3/2023,Hatchback,Third Party,East,12,62,11600,15,9860,6950.585196,2023,2909.414804,758.4615385,1,High,11091.59585,-11.10386515,1.153846154,Profitable,0.888961349
POL11978,12/25/2024,Hatchback,Third Party,North,3,43,8900,0,8900,5492.01644,2024,3407.98356,2225,0,No Discount,11091.59585,-19.75906692,0,Profitable,0.802409331
POL11979,2/3/2024,SUV,Comprehensive,East,2,54,16100,0,16100,7562.857197,2024,8537.142803,5366.666667,0,No Discount,16035.20315,0.404091261,0,Profitable,1.004040913
POL11980,9/20/2024,Sedan,Comprehensive,North,2,21,15100,0,15100,8345.527307,2024,6754.472693,5033.333333,0,No Discount,13138.71795,14.92749946,0,Profitable,1.149274995
POL11981,1/7/2024,Sedan,Comprehensive,West,0,34,12500,0,12500,9085.424735,2024,3414.575265,12500,0,No Discount,13138.71795,-4.861341504,0,Profitable,0.951386585
POL11982,8/3/2023,Sedan,Comprehensive,East,5,47,14000,5,13300,6848.72148,2023,6451.27852,2216.666667,1,Low,13138.71795,1.22753264,0.833333333,Profitable,1.012275326
POL11983,4/24/2023,Hatchback,Third Party,North,4,23,11200,0,11200,8029.283137,2023,3170.716863,2240,0,No Discount,11091.59585,0.977353993,0,Profitable,1.00977354
POL11984,7/26/2023,Sedan,Third Party,South,5,52,11500,5,10925,5002.141922,2023,5922.858078,1820.833333,1,Low,13138.71795,-16.84881247,0.833333333,Profitable,0.831511875
POL11985,12/24/2024,SUV,Comprehensive,South,9,42,18200,0,18200,10013.61992,2024,8186.380083,1820,0,No Discount,16035.20315,13.50027708,0,Profitable,1.135002771
POL11986,5/31/2023,Luxury,Third Party,North,14,64,22200,5,21090,10234.67495,2023,10855.32505,1406,1,Low,20650.76512,2.126966593,0.333333333,Profitable,1.021269666
POL11987,7/25/2023,Sedan,Third Party,West,13,30,13900,0,13900,10518.78599,2023,3381.21401,992.8571429,0,No Discount,13138.71795,5.794188248,0,Profitable,1.057941882
POL11988,12/8/2024,Hatchback,Comprehensive,North,4,21,13700,0,13700,8102.129912,2024,5597.870088,2740,0,No Discount,11091.59585,23.51694194,0,Profitable,1.235169419
POL11989,1/30/2023,Hatchback,Comprehensive,West,0,23,12500,0,12500,6695.384242,2023,5804.615758,12500,0,No Discount,11091.59585,12.69793972,0,Profitable,1.126979397
POL11990,12/24/2023,SUV,Comprehensive,East,0,38,15500,0,15500,12151.02925,2023,3348.970754,15500,0,No Discount,16035.20315,-3.337676116,0,Profitable,0.966623239
POL11991,11/5/2023,SUV,Third Party,West,3,28,13900,0,13900,6553.606032,2023,7346.393968,3475,0,No Discount,16035.20315,-13.31572245,0,Profitable,0.866842775
POL11992,1/31/2023,SUV,Comprehensive,North,8,53,17900,0,17900,14073.10625,2023,3826.893752,1988.888889,0,No Discount,16035.20315,11.62939339,0,Profitable,1.116293934
POL11993,10/26/2023,Sedan,Comprehensive,West,0,35,12500,0,12500,6480.473085,2023,6019.526915,12500,0,No Discount,13138.71795,-4.861341504,0,Profitable,0.951386585
POL11994,11/24/2023,SUV,Comprehensive,West,8,22,19900,0,19900,10095.87551,2023,9804.124491,2211.111111,0,No Discount,16035.20315,24.10195131,0,Profitable,1.241019513
POL11995,6/4/2024,Hatchback,Comprehensive,East,0,63,10500,5,9975,5631.824001,2024,4343.175999,9975,1,Low,11091.59585,-10.0670441,5,Profitable,0.899329559
POL11996,2/16/2024,Luxury,Third Party,South,3,21,20900,10,18810,14199.9775,2024,4610.022503,4702.5,1,Medium,20650.76512,-8.913786552,2.5,Profitable,0.910862134
POL11997,1/29/2024,Hatchback,Third Party,South,14,30,12200,10,10980,8186.102792,2024,2793.897208,732,1,Medium,11091.59585,-1.006129746,0.666666667,Profitable,0.989938703
POL11998,1/24/2024,SUV,Comprehensive,South,7,42,17600,0,17600,11082.56944,2024,6517.430555,2200,0,No Discount,16035.20315,9.758509701,0,Profitable,1.097585097
POL11999,10/10/2024,Luxury,Third Party,South,9,55,20700,10,18630,10253.07903,2024,8376.920974,1863,1,Medium,20650.76512,-9.785424958,1,Profitable,0.90214575
POL12000,9/10/2024,Hatchback,Comprehensive,East,12,25,14100,0,14100,10938.67221,2024,3161.327793,1084.615385,0,No Discount,11091.59585,27.12327601,0,Profitable,1.27123276
POL12001,1/23/2023,Sedan,Comprehensive,West,3,47,13400,0,13400,8388.399846,2023,5011.600154,3350,0,No Discount,13138.71795,1.988641908,0,Profitable,1.019886419
POL12002,6/23/2023,SUV,Comprehensive,South,10,48,18500,10,16650,10376.60618,2023,6273.393822,1513.636364,1,Medium,16035.20315,3.834044689,0.909090909,Profitable,1.038340447
POL12003,3/13/2024,Hatchback,Comprehensive,South,11,32,13800,0,13800,9691.363409,2024,4108.636591,1150,0,No Discount,11091.59585,24.41852546,0,Profitable,1.244185255
POL12004,1/15/2023,Hatchback,Comprehensive,South,11,33,13800,0,13800,8850.464209,2023,4949.535791,1150,0,No Discount,11091.59585,24.41852546,0,Profitable,1.244185255
POL12005,3/11/2023,SUV,Comprehensive,West,0,27,15500,10,13950,11010.79495,2023,2939.205052,13950,1,Medium,16035.20315,-13.0039085,10,Profitable,0.869960915
POL12006,10/25/2023,Sedan,Comprehensive,East,4,60,13700,0,13700,6469.836925,2023,7230.163075,2740,0,No Discount,13138.71795,4.271969712,0,Profitable,1.042719697
POL12007,2/8/2024,Hatchback,Third Party,South,14,23,14200,15,12070,9092.989959,2024,2977.010041,804.6666667,1,High,11091.59585,8.821130598,1,Profitable,1.088211306
POL12008,6/26/2023,Sedan,Comprehensive,South,11,41,15800,15,13430,9178.708791,2023,4251.291209,1119.166667,1,High,13138.71795,2.216974688,1.25,Profitable,1.022169747
POL12009,7/30/2024,Sedan,Third Party,North,13,51,13900,0,13900,8403.866437,2024,5496.133563,992.8571429,0,No Discount,13138.71795,5.794188248,0,Profitable,1.057941882
POL12010,11/6/2023,Sedan,Comprehensive,East,5,43,14000,15,11900,4789.172361,2023,7110.827639,1983.333333,1,High,13138.71795,-9.427997112,2.5,Profitable,0.905720029
POL12011,3/20/2023,Hatchback,Comprehensive,South,10,34,13500,0,13500,7470.948732,2023,6029.051268,1227.272727,0,No Discount,11091.59585,21.7137749,0,Profitable,1.217137749
POL12012,2/3/2023,Hatchback,Third Party,West,12,52,11600,5,11020,7122.908066,2023,3897.091934,847.6923077,1,Low,11091.59585,-0.645496339,0.384615385,Profitable,0.993545037
POL12013,8/1/2024,Luxury,Third Party,South,13,42,21900,15,18615,14636.04913,2024,3978.950868,1329.642857,1,High,20650.76512,-9.858061492,1.071428571,Profitable,0.901419385
POL12014,11/18/2024,Hatchback,Comprehensive,North,2,24,13100,0,13100,5429.439941,2024,7670.560059,4366.666667,0,No Discount,11091.59585,18.10744083,0,Profitable,1.181074408
POL12015,7/6/2024,Sedan,Comprehensive,West,5,40,14000,15,11900,7530.897725,2024,4369.102275,1983.333333,1,High,13138.71795,-9.427997112,2.5,Profitable,0.905720029
POL12016,11/26/2023,SUV,Comprehensive,West,1,31,15800,0,15800,6572.924129,2023,9227.075871,7900,0,No Discount,16035.20315,-1.466792428,0,Profitable,0.985332076
POL12017,3/5/2023,SUV,Third Party,East,9,21,17700,5,16815,8739.85036,2023,8075.14964,1681.5,1,Low,16035.20315,4.863030717,0.5,Profitable,1.048630307
POL12018,5/17/2023,Hatchback,Comprehensive,West,4,38,11700,5,11115,8125.862644,2023,2989.137356,2223,1,Low,11091.59585,0.211008003,1,Profitable,1.00211008
POL12019,3/28/2023,Sedan,Comprehensive,South,7,60,14600,0,14600,9605.146333,2023,4994.853667,1825,0,No Discount,13138.71795,11.12195312,0,Profitable,1.111219531
POL12020,9/28/2023,SUV,Third Party,West,13,46,16900,15,14365,8992.537592,2023,5372.462408,1026.071429,1,High,16035.20315,-10.41585274,1.071428571,Profitable,0.895841473
POL12021,8/1/2024,Sedan,Third Party,West,11,59,13300,0,13300,8391.818265,2024,4908.181735,1108.333333,0,No Discount,13138.71795,1.22753264,0,Profitable,1.012275326
POL12022,7/10/2023,Hatchback,Comprehensive,North,9,41,13200,5,12540,8075.667168,2023,4464.332832,1254,1,Low,11091.59585,13.05857313,0.5,Profitable,1.130585731
POL12023,6/20/2023,Sedan,Comprehensive,North,0,44,12500,15,10625,4677.367056,2023,5947.632944,10625,1,High,13138.71795,-19.13214028,15,Profitable,0.808678597
POL12024,5/23/2024,Sedan,Comprehensive,South,2,50,13100,0,13100,7107.355709,2024,5992.644291,4366.666667,0,No Discount,13138.71795,-0.294685896,0,Profitable,0.997053141
POL12025,9/7/2023,Hatchback,Comprehensive,East,13,34,14400,0,14400,11340.62977,2023,3059.370228,1028.571429,0,No Discount,11091.59585,29.82802656,0,Profitable,1.298280266
POL12026,2/11/2024,Hatchback,Third Party,North,10,55,11000,15,9350,7471.212266,2024,1878.787734,850,1,High,11091.59585,-15.70194109,1.363636364,Profitable,0.842980589
POL12027,6/17/2023,Luxury,Third Party,North,3,22,20900,10,18810,13289.06048,2023,5520.939517,4702.5,1,Medium,20650.76512,-8.913786552,2.5,Profitable,0.910862134
POL12028,2/18/2023,SUV,Comprehensive,East,5,55,17000,10,15300,11915.00368,2023,3384.996325,2550,1,Medium,16035.20315,-4.584931908,1.666666667,Profitable,0.954150681
POL12029,1/4/2024,Hatchback,Comprehensive,East,13,44,14400,5,13680,9459.504869,2024,4220.495131,977.1428571,1,Low,11091.59585,23.33662523,0.357142857,Profitable,1.233366252
POL12030,7/20/2023,Hatchback,Comprehensive,East,2,27,11100,0,11100,4734.888836,2023,6365.111164,3700,0,No Discount,11091.59585,0.075770475,0,Profitable,1.000757705
POL12031,11/25/2023,Sedan,Third Party,West,1,35,10300,5,9785,6666.876496,2023,3118.123504,4892.5,1,Low,13138.71795,-25.52545813,2.5,Profitable,0.744745419
POL12032,10/24/2024,SUV,Third Party,West,13,54,16900,0,16900,11179.68468,2024,5720.315317,1207.142857,0,No Discount,16035.20315,5.393114429,0,Profitable,1.053931144
POL12033,8/2/2024,Luxury,Third Party,West,10,28,21000,15,17850,9152.235349,2024,8697.764651,1622.727273,1,High,20650.76512,-13.56252472,1.363636364,Profitable,0.864374753
POL12034,7/18/2023,Luxury,Comprehensive,West,13,54,24400,15,20740,13362.76951,2023,7377.230486,1481.428571,1,High,20650.76512,0.432114137,1.071428571,Profitable,1.004321141
POL12035,8/21/2024,SUV,Comprehensive,East,3,64,16400,0,16400,8860.259296,2024,7539.740704,4100,0,No Discount,16035.20315,2.274974949,0,Profitable,1.022749749
POL12036,1/29/2024,Hatchback,Comprehensive,South,7,26,12600,15,10710,4884.904742,2024,5825.095258,1338.75,1,High,11091.59585,-3.440405244,1.875,Profitable,0.965595948
POL12037,4/22/2023,Hatchback,Comprehensive,East,9,46,13200,15,11220,4750.553533,2023,6469.446467,1122,1,High,11091.59585,1.157670696,1.5,Profitable,1.011576707
POL12038,4/16/2023,SUV,Comprehensive,East,12,44,19100,10,17190,8861.903806,2023,8328.096194,1322.307692,1,Medium,16035.20315,7.201635327,0.769230769,Profitable,1.072016353
POL12039,5/13/2023,Sedan,Comprehensive,North,11,34,15800,0,15800,6610.277804,2023,9189.722196,1316.666667,0,No Discount,13138.71795,20.25526434,0,Profitable,1.202552643
POL12040,6/3/2023,Luxury,Third Party,South,5,23,21500,0,21500,17083.78878,2023,4416.211216,3583.333333,0,No Discount,20650.76512,4.112365185,0,Profitable,1.041123652
POL12041,7/22/2023,Sedan,Third Party,West,12,26,13600,0,13600,7161.798346,2023,6438.201654,1046.153846,0,No Discount,13138.71795,3.510860444,0,Profitable,1.035108604
POL12042,6/10/2024,Sedan,Third Party,North,0,58,10000,0,10000,6003.459767,2024,3996.540233,10000,0,No Discount,13138.71795,-23.8890732,0,Profitable,0.761109268
POL12043,10/2/2023,Sedan,Comprehensive,East,13,33,16400,0,16400,7981.001195,2023,8418.998805,1171.428571,0,No Discount,13138.71795,24.82191995,0,Profitable,1.248219199
POL12044,2/10/2023,Sedan,Third Party,South,1,61,10300,5,9785,7200.309423,2023,2584.690577,4892.5,1,Low,13138.71795,-25.52545813,2.5,Profitable,0.744745419
POL12045,2/5/2024,SUV,Third Party,South,9,30,15700,0,15700,8717.245541,2024,6982.754459,1570,0,No Discount,16035.20315,-2.090420324,0,Profitable,0.979095797
POL12046,8/13/2023,Sedan,Comprehensive,West,1,43,12800,10,11520,7387.494098,2023,4132.505902,5760,1,Medium,13138.71795,-12.32021233,5,Profitable,0.876797877
POL12047,6/25/2024,Hatchback,Comprehensive,West,7,37,12600,5,11970,9456.787902,2024,2513.212098,1496.25,1,Low,11091.59585,7.91954708,0.625,Profitable,1.079195471
POL12048,11/19/2024,Hatchback,Third Party,South,13,37,11900,0,11900,6374.466431,2024,5525.533569,850,0,No Discount,11091.59585,7.288438617,0,Profitable,1.072884386
POL12049,8/19/2023,Hatchback,Third Party,North,5,47,9500,5,9025,4749.219643,2023,4275.780357,1504.166667,1,Low,11091.59585,-18.63208752,0.833333333,Profitable,0.813679125
POL12050,8/3/2023,Hatchback,Third Party,South,5,32,9500,10,8550,3580.391984,2023,4969.608016,1425,1,Medium,11091.59585,-22.91460923,1.666666667,Profitable,0.770853908
POL12051,4/23/2024,Hatchback,Comprehensive,East,2,28,11100,0,11100,5717.919083,2024,5382.080917,3700,0,No Discount,11091.59585,0.075770475,0,Profitable,1.000757705
POL12052,9/5/2024,Luxury,Third Party,North,9,32,20700,15,17595,10081.10748,2024,7513.892521,1759.5,1,High,20650.76512,-14.79734579,1.5,Profitable,0.852026542
POL12053,12/28/2024,Luxury,Third Party,East,9,23,22700,0,22700,13978.71969,2024,8721.280308,2270,0,No Discount,20650.76512,9.923287893,0,Profitable,1.099232879
POL12054,9/27/2024,Sedan,Comprehensive,East,4,33,13700,0,13700,7931.157639,2024,5768.842361,2740,0,No Discount,13138.71795,4.271969712,0,Profitable,1.042719697
POL12055,10/21/2024,Sedan,Comprehensive,West,12,44,16100,5,15295,10691.1619,2024,4603.838096,1176.538462,1,Low,13138.71795,16.41166254,0.384615385,Profitable,1.164116625
POL12056,2/22/2024,Sedan,Third Party,West,6,46,11800,0,11800,7799.074289,2024,4000.925711,1685.714286,0,No Discount,13138.71795,-10.18910638,0,Profitable,0.898108936
POL12057,11/7/2023,SUV,Third Party,North,9,45,15700,0,15700,9648.777548,2023,6051.222452,1570,0,No Discount,16035.20315,-2.090420324,0,Profitable,0.979095797
POL12058,12/1/2024,Hatchback,Third Party,West,3,50,8900,15,7565,5845.937523,2024,1719.062477,1891.25,1,High,11091.59585,-31.79520688,3.75,Profitable,0.682047931
POL12059,8/1/2023,Hatchback,Comprehensive,West,4,24,13700,0,13700,6021.996367,2023,7678.003633,2740,0,No Discount,11091.59585,23.51694194,0,Profitable,1.235169419
POL12060,8/31/2023,Hatchback,Comprehensive,North,1,62,10800,0,10800,6788.497218,2023,4011.502782,5400,0,No Discount,11091.59585,-2.628980078,0,Profitable,0.973710199
POL12061,8/16/2023,Hatchback,Comprehensive,East,8,55,12900,0,12900,10118.33395,2023,2781.666053,1433.333333,0,No Discount,11091.59585,16.3042738,0,Profitable,1.163042738
POL12062,8/13/2024,SUV,Comprehensive,South,0,21,17500,0,17500,12207.05697,2024,5292.943034,17500,0,No Discount,16035.20315,9.134881805,0,Profitable,1.091348818
POL12063,11/8/2023,SUV,Comprehensive,South,4,54,16700,10,15030,6278.613334,2023,8751.386666,3006,1,Medium,16035.20315,-6.268727227,2,Profitable,0.937312728
POL12064,1/8/2023,Luxury,Comprehensive,North,2,54,21100,0,21100,12075.24829,2023,9024.751714,7033.333333,0,No Discount,20650.76512,2.175390949,0,Profitable,1.021753909
POL12065,6/7/2023,Sedan,Comprehensive,North,3,37,13400,0,13400,9244.023966,2023,4155.976034,3350,0,No Discount,13138.71795,1.988641908,0,Profitable,1.019886419
POL12066,2/8/2024,Hatchback,Comprehensive,East,1,47,10800,5,10260,5770.537104,2024,4489.462896,5130,1,Low,11091.59585,-7.497531074,2.5,Profitable,0.925024689
POL12067,1/2/2023,Hatchback,Comprehensive,West,12,58,14100,0,14100,9183.270408,2023,4916.729592,1084.615385,0,No Discount,11091.59585,27.12327601,0,Profitable,1.27123276
POL12068,3/17/2024,Hatchback,Third Party,South,0,28,8000,0,8000,5779.144285,2024,2220.855715,8000,0,No Discount,11091.59585,-27.87331858,0,Profitable,0.721266814
POL12069,10/6/2023,Luxury,Comprehensive,North,0,54,20500,0,20500,14212.2794,2023,6287.720599,20500,0,No Discount,20650.76512,-0.730070405,0,Profitable,0.992699296
POL12070,1/17/2023,Hatchback,Comprehensive,West,9,47,13200,5,12540,8696.181312,2023,3843.818688,1254,1,Low,11091.59585,13.05857313,0.5,Profitable,1.130585731
POL12071,12/17/2023,Hatchback,Third Party,North,11,32,11300,0,11300,7000.212617,2023,4299.787383,941.6666667,0,No Discount,11091.59585,1.878937511,0,Profitable,1.018789375
POL12072,2/19/2023,Sedan,Comprehensive,West,14,51,16700,5,15865,8664.867307,2023,7200.132693,1057.666667,1,Low,13138.71795,20.74998536,0.333333333,Profitable,1.207499854
POL12073,9/7/2023,Sedan,Comprehensive,North,6,58,14300,0,14300,10526.86781,2023,3773.132189,2042.857143,0,No Discount,13138.71795,8.83862532,0,Profitable,1.088386253
